ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
KEGG	hsa00480	Glutathione metabolism	13/1542	58/8135	0.2975	0.4339	0.2249	GSTP1/IDH2/GPX1/GPX3/SMS/MGST2/GPX7/GSTO1/GSR/IDH1/ANPEP/GCLM/GPX2	13
KEGG	hsa00310	Lysine degradation	14/1542	63/8135	0.2991	0.4342	0.2251	HADHA/GCDH/HADH/EHMT2/EZH1/ALDH3A2/SETDB1/ALDH9A1/ALDH7A1/KMT2B/ECHS1/COLGALT2/AASS/PLOD2	14
KEGG	hsa00604	Glycosphingolipid biosynthesis - ganglio series	4/1542	15/8135	0.3129	0.4522	0.2344	ST3GAL1/HEXA/SLC33A1/B3GALT4	4
KEGG	hsa04350	TGF-beta signaling pathway	20/1542	94/8135	0.3205	0.4612	0.2391	TGIF1/MAPK3/CREBBP/PPP2R1A/ROCK1/ID1/IFNG/E2F4/THBS1/ACVR1/ZFYVE16/BMP6/RPS6KB2/RHOA/BMP5/ID3/INHBA/CUL1/TGFB2/ID2	20
KEGG	hsa00100	Steroid biosynthesis	5/1542	20/8135	0.325	0.4658	0.2414	TM7SF2/FDFT1/NSDHL/CYP24A1/CYP27B1	5
KEGG	hsa02010	ABC transporters	10/1542	45/8135	0.3434	0.4899	0.2539	ABCA6/ABCD1/ABCC1/ABCB7/TAP1/ABCG2/DEFB1/ABCC5/ABCG1/ABCB9	10
KEGG	hsa04520	Adherens junction	15/1542	71/8135	0.3653	0.5189	0.269	MAPK3/CREBBP/FYN/WAS/CDC42/YES1/RHOA/SSX2IP/CTNNB1/CSNK2A1/FGFR1/ACTN4/PTPRJ/MET/RAC1	15
KEGG	hsa00330	Arginine and proline metabolism	11/1542	51/8135	0.3701	0.5232	0.2712	GATM/P4HA1/OAT/SMS/ALDH3A2/PRODH/ALDH9A1/ALDH7A1/CKM/AMD1/LOC102724788	11
KEGG	hsa00760	Nicotinate and nicotinamide metabolism	8/1542	36/8135	0.3715	0.5232	0.2712	NAMPT/PNP/BST1/NNT/NADK/ENPP1/NMNAT2/NT5C2	8
KEGG	hsa04972	Pancreatic secretion	21/1542	102/8135	0.3746	0.5255	0.2724	SLC4A2/ITPR2/ADCY3/RAP1B/ATP2B4/PLCB3/ATP1A1/ATP1B3/ATP2A3/ATP2B1/PLCB2/CPB2/KCNQ1/SLC12A2/GNAS/RHOA/ITPR3/ADCY9/BST1/CELA2B/RAC1	21
KEGG	hsa04714	Thermogenesis	46/1542	232/8135	0.3919	0.5473	0.2837	RPS6KA2/TSC2/RHEB/CREB1/PPARG/ADCY3/CYC1/UQCRC1/SMARCC2/NDUFV1/NDUFAF1/NDUFS2/HRAS/KRAS/NDUFB1/ZNF516/NDUFA2/SOS1/GNAS/RPS6KB2/MTOR/NDUFS7/ACTL6A/MAPK14/GRB2/ADCY9/SMARCD2/COX5A/MGLL/GCG/UQCR11/PRKAA1/PRKACB/COX7A2/KDM3B/NDUFAF3/ARID1A/FGFR1/RPS6KA3/SDHC/PRKAG1/MAP2K3/NDUFC1/NDUFS3/MAPK13/KDM1A	46
KEGG	hsa00600	Sphingolipid metabolism	11/1542	52/8135	0.3964	0.5513	0.2858	GLA/SMPD1/ARSA/ASAH1/SPHK2/GALC/KDSR/PSAP/HEXA/NEU1/UGCG	11
KEGG	hsa00340	Histidine metabolism	5/1542	22/8135	0.4073	0.5641	0.2924	HNMT/ALDH3B1/ALDH3A2/ALDH9A1/ALDH7A1	5
KEGG	hsa04360	Axon guidance	36/1542	182/8135	0.4169	0.575	0.2981	EPHB2/GNAI2/ILK/MAPK3/PLXNC1/FYN/CFL1/ROCK1/ITGB1/PIK3CD/ABL1/EPHB6/FES/PLXNB2/HRAS/PTK2/KRAS/CDC42/RHOA/RRAS/EPHA7/GNAI1/PPP3CC/ROBO1/PIK3R2/CAMK2G/PIK3CB/SEMA3C/RYK/CXCL12/EPHA4/MET/ROCK2/ABLIM1/RAC1/MYL12B	36
KEGG	hsa05320	Autoimmune thyroid disease	11/1542	53/8135	0.4229	0.5808	0.3011	HLA-DMB/HLA-DMA/CD80/FAS/HLA-DOB/IFNA2/HLA-DQB1/CD28/FASLG/HLA-A/GZMB	11
KEGG	hsa04924	Renin secretion	14/1542	69/8135	0.4361	0.5965	0.3092	GNAI2/ITPR2/CREB1/PLCB3/PLCB2/ACE/GNAS/GNAI1/ITPR3/PPP3CC/PRKACB/ADCYAP1/EDNRA/PTGER2	14
KEGG	hsa04614	Renin-angiotensin system	5/1542	23/8135	0.4481	0.6104	0.3164	CTSA/ACE/PREP/ANPEP/MME	5
KEGG	hsa04927	Cortisol synthesis and secretion	13/1542	65/8135	0.4644	0.6257	0.3244	ATF4/ITPR2/CREB1/ADCY3/PLCB3/PLCB2/SCARB1/GNAS/ITPR3/ADCY9/PRKACB/NR4A1/KCNK2	13
KEGG	hsa05321	Inflammatory bowel disease	13/1542	65/8135	0.4644	0.6257	0.3244	HLA-DMB/JUN/HLA-DMA/IL2RG/TLR5/IFNG/STAT6/HLA-DOB/IL12RB1/STAT1/HLA-DQB1/TGFB2/RORA	13
KEGG	hsa00513	Various types of N-glycan biosynthesis	8/1542	39/8135	0.4655	0.6257	0.3244	MGAT2/ALG3/HEXA/STT3A/DDOST/MAN2A1/RPN1/MAN2A2	8
KEGG	hsa04911	Insulin secretion	17/1542	86/8135	0.4669	0.6257	0.3244	ATF4/CREB1/ADCY3/PLCB3/ATP1A1/ATP1B3/PLCB2/GNAS/ITPR3/ADCY9/GCG/PRKACB/ADCYAP1/VAMP2/CAMK2G/KCNN4/SLC2A2	17
KEGG	hsa00190	Oxidative phosphorylation	26/1542	134/8135	0.4822	0.6436	0.3336	ATP6V0A1/ATP6V0C/CYC1/TCIRG1/UQCRC1/NDUFV1/NDUFS2/ATP6V1A/NDUFB1/ATP6AP1/NDUFA2/NDUFS7/ATP6V1B2/ATP6V1G1/COX5A/CYCS/ATP6V1H/UQCR11/ATP6V1D/ATP6V1E1/COX7A2/SDHC/ATP6V0E2/NDUFC1/NDUFS3/ATP6V0D1	26
KEGG	hsa04261	Adrenergic signaling in cardiomyocytes	29/1542	150/8135	0.486	0.646	0.3349	GNAI2/ATF4/MAPK3/CREB1/ADCY3/ATP2B4/AKT1/PPP2R1A/PLCB3/ATP1A1/PPP2R2A/ATP1B3/ATP2A3/ATP2B1/PLCB2/KCNQ1/PLN/GNAS/MAPK14/GNAI1/ADCY9/TPM4/PRKACB/CREM/AKT2/PPP2R5D/PPP1CB/CAMK2G/MAPK13	29
KEGG	hsa04146	Peroxisome	16/1542	82/8135	0.4933	0.6531	0.3386	IDH2/CAT/PEX11B/ABCD1/MPV17/HSD17B4/ECH1/PMVK/PEX6/IDH1/ACOT8/PEX10/PEX7/ACOX1/CRAT/HMGCL	16
KEGG	hsa00564	Glycerophospholipid metabolism	19/1542	98/8135	0.4973	0.6558	0.34	PLD3/CDS1/DGKZ/PLD2/AGPAT1/PLD1/PLA2G15/CHKB/PEMT/PNPLA6/CDIPT/DGKD/GPD1L/DGKQ/GPD2/LPCAT1/MBOAT7/LYPLA2/PLA2G4A	19
KEGG	hsa04970	Salivary secretion	18/1542	93/8135	0.5028	0.6604	0.3423	CST3/SLC4A2/ITPR2/ADCY3/ATP2B4/PLCB3/ATP1A1/ATP1B3/ATP2B1/PLCB2/SLC12A2/GNAS/ITPR3/ADCY9/BST1/PRKACB/VAMP2/KCNN4	18
KEGG	hsa04512	ECM-receptor interaction	17/1542	88/8135	0.5085	0.6653	0.3449	SPP1/ITGB7/AGRN/LAMB2/ITGB1/ITGB5/FN1/ITGA7/COL4A1/LAMC1/THBS1/ITGA1/CD44/LAMA2/CD36/ITGB8/COL4A4	17
KEGG	hsa00630	Glyoxylate and dicarboxylate metabolism	6/1542	30/8135	0.5151	0.6712	0.3479	CAT/ACO2/ACO1/GRHPR/PCCB/PCCA	6
KEGG	hsa00980	Metabolism of xenobiotics by cytochrome P450	15/1542	78/8135	0.5211	0.6765	0.3507	EPHX1/GSTP1/AKR7A2/CYP1A1/ALDH3B1/MGST2/AKR7A3/GSTO1/CBR1/CYP1B1/SULT2A1/HSD11B1/ADH1B/ADH5/CYP2A6	15
KEGG	hsa00240	Pyrimidine metabolism	11/1542	58/8135	0.5524	0.7143	0.3703	ASMTL/NME3/ENTPD6/UPP1/NME4/CAD/DPYD/ENPP1/DUT/UCKL1/NT5C2	11
KEGG	hsa05204	Chemical carcinogenesis - DNA adducts	13/1542	69/8135	0.5586	0.7195	0.373	EPHX1/GSTP1/CYP1A1/SULT1A1/PTGS2/MGST2/GSTO1/CBR1/CYP1B1/SULT2A1/HSD11B1/CYP2C8/CYP2A6	13
KEGG	hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series	3/1542	15/8135	0.5619	0.7209	0.3737	GLA/ST3GAL1/HEXA	3
KEGG	hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	5/1542	26/8135	0.5646	0.7216	0.374	MPPE1/GPAA1/PIGQ/PIGF/PIGL	5
KEGG	hsa05032	Morphine addiction	17/1542	91/8135	0.5694	0.7249	0.3758	GNAI2/ARRB2/ADCY3/GNG7/GNG5/PDE4D/GNB2/GNAS/GNG12/KCNJ9/GNAI1/ADCY9/PRKACB/KCNJ5/GABRG2/GNAO1/GABRB3	17
KEGG	hsa03015	mRNA surveillance pathway	18/1542	97/8135	0.5814	0.7374	0.3822	PAPOLA/CSTF2T/PPP2R1A/PPP2R2A/EIF4A3/CSTF2/UPF1/CPSF4/DDX19B/HBS1L/SMG5/SYMPK/SAP18/NXF1/PPP2R5D/PPP1CB/GSPT1/MSI1	18
KEGG	hsa03460	Fanconi anemia pathway	10/1542	54/8135	0.5878	0.7426	0.3849	HES1/RPA1/ERCC4/REV3L/BLM/ERCC1/FANCL/FANCA/RAD51/ATR	10
KEGG	hsa04390	Hippo signaling pathway	29/1542	157/8135	0.5947	0.7484	0.388	CCND2/YWHAQ/TP53BP2/PPP2R1A/PPP2R2A/ID1/FZD2/BIRC3/AREG/BMP6/ITGB2/SCRIB/FZD7/PRKCI/CCND1/FGF1/CTNNB1/BMP5/TGFB2/ID2/AFP/DVL3/DLG4/PPP1CB/FZD5/YWHAH/FZD6/YWHAB/NF2	29
KEGG	hsa05030	Cocaine addiction	9/1542	49/8135	0.5996	0.7518	0.3897	GNAI2/JUN/ATF4/CREB1/GNAS/GNAI1/RGS9/PRKACB/DLG4	9
KEGG	hsa00430	Taurine and hypotaurine metabolism	3/1542	16/8135	0.6085	0.7601	0.394	ADO/FMO5/FMO3	3
KEGG	hsa04020	Calcium signaling pathway	44/1542	240/8135	0.6249	0.7761	0.4023	FLT1/CAMK1/ADORA2B/VEGFB/ITPR2/HRH1/ADCY3/ATP2B4/PLCB3/VEGFA/PHKB/SLC25A6/HTR2B/ORAI2/ATP2A3/ATP2B1/PLCB2/SPHK2/PPIF/PLN/P2RX1/GNAS/PTGER3/MYLK/PDGFB/HGF/PTAFR/ITPR3/PPP3CC/FGF9/PDGFA/ADCY9/PHKG2/FGF1/STIM1/PRKACB/ERBB4/PHKA2/FGFR1/CAMK2G/FGF7/EDNRA/MET/F2R	44
KEGG	hsa05206	MicroRNAs in cancer	57/1542	310/8135	0.626	0.7761	0.4023	CCND2/EZR/ATM/CDKN1A/SPRY2/DNMT1/MAPK3/CREBBP/PIM1/TP53/MCL1/ROCK1/VEGFA/PIK3CD/ABL1/CASP3/DDIT4/ABCC1/NOTCH3/MARCKS/MMP9/MAP2K2/NOTCH2/VIM/HDAC1/THBS1/HRAS/PTGS2/KRAS/IKBKB/SOS1/GLS/IRS1/MTOR/RHOA/BAK1/PDGFB/HMOX1/GRB2/PDGFA/TP63/CCND1/RDX/MAP2K1/CYP1B1/CD44/CDKN2A/TGFB2/SLC7A1/MAPK7/PIK3R2/CYP24A1/MDM4/PIK3CB/CDC25B/MET/HNRNPK	57
KEGG	hsa04727	GABAergic synapse	16/1542	89/8135	0.6361	0.7837	0.4063	GABARAP/GNAI2/ADCY3/GNG7/GNG5/GABARAPL1/GNB2/GLS/GNG12/GNAI1/ADCY9/PRKACB/GABARAPL2/GABRG2/GNAO1/GABRB3	16
KEGG	hsa04340	Hedgehog signaling pathway	10/1542	56/8135	0.6369	0.7837	0.4063	CCND2/ARRB2/MEGF8/CSNK1A1/CSNK1G2/IQCE/CCND1/PRKACB/CUL1/MGRN1	10
KEGG	hsa03020	RNA polymerase	6/1542	34/8135	0.6459	0.7919	0.4105	POLR2L/POLR2E/POLR2A/POLR2I/POLR2J/POLR3C	6
KEGG	hsa00120	Primary bile acid biosynthesis	3/1542	17/8135	0.6517	0.796	0.4126	HSD17B4/CYP27A1/ACOT8	3
KEGG	hsa03060	Protein export	4/1542	23/8135	0.6592	0.797	0.4132	SEC11A/SEC62/OXA1L/SEC61G	4
KEGG	hsa04964	Proximal tubule bicarbonate reclamation	4/1542	23/8135	0.6592	0.797	0.4132	ATP1A1/ATP1B3/GLS/SLC9A3	4
KEGG	hsa05150	Staphylococcus aureus infection	17/1542	96/8135	0.6637	0.797	0.4132	HLA-DMB/ITGAM/HLA-DMA/FCGR3A/C5/HLA-DOB/ITGB2/FPR2/DEFB1/PTAFR/FCAR/CFD/HLA-DQB1/FGG/CFI/ITGAL/C1R	17
KEGG	hsa05414	Dilated cardiomyopathy	17/1542	96/8135	0.6637	0.797	0.4132	IGF1/ITGB7/ADCY3/ITGB1/ITGB5/ATP2A3/ITGA7/PLN/GNAS/ITGA1/ADCY9/TPM4/PRKACB/LMNA/TGFB2/LAMA2/ITGB8	17
KEGG	hsa01232	Nucleotide metabolism	15/1542	85/8135	0.6646	0.797	0.4132	ASMTL/NME3/ENTPD6/UPP1/IMPDH1/ADA/APRT/NME4/PNP/ADK/ENPP1/DUT/DGUOK/UCKL1/NT5C2	15
KEGG	hsa04623	Cytosolic DNA-sensing pathway	11/1542	63/8135	0.6694	0.797	0.4132	POLR2L/IKBKB/POLR2E/IFNA2/ADAR/CHUK/IRF3/NFKBIB/AIM2/IKBKE/POLR3C	11
KEGG	hsa05217	Basal cell carcinoma	11/1542	63/8135	0.6694	0.797	0.4132	CDKN1A/TP53/FZD2/GADD45A/BAK1/FZD7/GADD45B/CTNNB1/DVL3/FZD5/FZD6	11
KEGG	hsa03013	Nucleocytoplasmic transport	19/1542	108/8135	0.68	0.8067	0.4182	NUP50/RANGAP1/EIF4A3/SUMO1/UPF1/KPNA2/DDX19B/EEF1A2/SNUPN/TNPO1/RAE1/IPO13/RAN/SAP18/NXF1/KPNA3/TPR/XPOT/SUMO3	19
KEGG	hsa03440	Homologous recombination	7/1542	41/8135	0.6828	0.8072	0.4184	ATM/RPA1/RAD52/BLM/POLD1/POLD4/RAD51	7
KEGG	hsa03010	Ribosome	28/1542	158/8135	0.6866	0.8088	0.4193	RPS15A/RPL36AL/RPL24/RPL9/RPS25/RPL31/RPS19/RPL7/FAU/RPS21/MRPL28/RPL6/RPS29/MRPS12/RPL34/MRPL9/MRPL23/RPS27A/RPL13/RPS15/RPS7/RPS16/RPL22/RPL37/RPL38/RPL11/RPS4Y1/RPL14	28
KEGG	hsa00061	Fatty acid biosynthesis	3/1542	18/8135	0.6913	0.8109	0.4204	FASN/HSD17B8/CBR4	3
KEGG	hsa01240	Biosynthesis of cofactors	27/1542	153/8135	0.6933	0.8109	0.4204	MTHFD2/UROS/NME3/LIPT1/FLAD1/MAT2A/BCAT1/FPGS/MPI/ALDH3A2/PPOX/NME4/KYNU/MTHFD1/CAD/PMM1/NADK/PTS/NMNAT2/GCH1/DHFR/GCLM/AKR1A1/IDO1/ALAD/HAAO/UROD	27
KEGG	hsa00030	Pentose phosphate pathway	5/1542	30/8135	0.6976	0.813	0.4214	FBP1/TKT/PFKP/PFKL/PFKM	5
KEGG	hsa00350	Tyrosine metabolism	6/1542	36/8135	0.7026	0.8161	0.423	MIF/COMT/ALDH3B1/GSTZ1/ADH1B/ADH5	6
KEGG	hsa04514	Cell adhesion molecules	26/1542	149/8135	0.7137	0.826	0.4282	CD4/HLA-DMB/ITGB7/VCAN/CD99/ITGAM/HLA-DMA/ITGB1/CD2/CD80/ALCAM/PECAM1/HLA-DOB/ITGB2/ICAM2/HLA-DQB1/ICOS/CD22/MADCAM1/CD28/SDC3/ICAM3/PVR/ITGB8/HLA-A/ITGAL	26
KEGG	hsa05143	African trypanosomiasis	6/1542	37/8135	0.7286	0.8403	0.4356	PLCB3/IFNG/PLCB2/FAS/FASLG/IDO1	6
KEGG	hsa05410	Hypertrophic cardiomyopathy	15/1542	90/8135	0.7509	0.8631	0.4474	IGF1/ITGB7/ITGB1/ITGB5/ATP2A3/ITGA7/ACE/ITGA1/TPM4/PRKAA1/LMNA/TGFB2/LAMA2/PRKAG1/ITGB8	15
KEGG	hsa04950	Maturity onset diabetes of the young	4/1542	26/8135	0.7543	0.8639	0.4478	HES1/HHEX/FOXA2/SLC2A2	4
KEGG	hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	3/1542	20/8135	0.7602	0.8676	0.4497	CHSY1/CHST15/B3GAT3	3
KEGG	hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate	2/1542	14/8135	0.7748	0.8813	0.4568	ST3GAL1/CHST1	2
KEGG	hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series	4/1542	27/8135	0.781	0.8853	0.4589	FUT3/ST3GAL6/B3GALT2/B3GNT3	4
KEGG	hsa00260	Glycine, serine and threonine metabolism	6/1542	40/8135	0.7966	0.8999	0.4665	GATM/PGAM1/CTH/ALDH7A1/GRHPR/PSPH	6
KEGG	hsa04976	Bile secretion	14/1542	89/8135	0.8192	0.9223	0.4781	EPHX1/AQP9/SLC4A2/ADCY3/ATP1A1/ATP1B3/RXRA/SCARB1/ABCG2/GNAS/ADCY9/PRKACB/SULT2A1/SLC9A3	14
KEGG	hsa00360	Phenylalanine metabolism	2/1542	16/8135	0.836	0.9354	0.4849	MIF/ALDH3B1	2
KEGG	hsa00500	Starch and sucrose metabolism	5/1542	36/8135	0.8393	0.9354	0.4849	GAA/PYGL/HK2/PYGB/ENPP1	5
KEGG	hsa00512	Mucin type O-glycan biosynthesis	5/1542	36/8135	0.8393	0.9354	0.4849	ST3GAL1/GALNT3/GALNT2/GCNT1/B3GNT3	5
KEGG	hsa00565	Ether lipid metabolism	7/1542	49/8135	0.8468	0.9382	0.4863	PLD3/PLD2/PAFAH1B2/PLD1/PLA2G7/LPCAT1/PLA2G4A	7
KEGG	hsa00053	Ascorbate and aldarate metabolism	4/1542	30/8135	0.8475	0.9382	0.4863	ALDH3A2/ALDH9A1/ALDH7A1/AKR1A1	4
KEGG	hsa00983	Drug metabolism - other enzymes	12/1542	80/8135	0.8543	0.9412	0.4879	GSTP1/NME3/UPP1/IMPDH1/MGST2/NME4/GSTO1/DPYD/DUT/CES2/CYP2A6/UCKL1	12
KEGG	hsa00250	Alanine, aspartate and glutamate metabolism	5/1542	37/8135	0.8566	0.9412	0.4879	ASNS/GFPT1/GLS/CAD/ASL	5
KEGG	hsa04977	Vitamin digestion and absorption	3/1542	24/8135	0.8604	0.9412	0.4879	BTD/ABCC1/SCARB1	3
KEGG	hsa00230	Purine metabolism	20/1542	128/8135	0.8616	0.9412	0.4879	NME3/ENTPD6/ADCY3/PAPSS1/PFAS/IMPDH1/PDE4D/GART/ADA/APRT/NME4/PNP/ADK/PAPSS2/ATIC/PDE6G/ADCY9/ENPP1/DGUOK/NT5C2	20
KEGG	hsa05310	Asthma	4/1542	31/8135	0.8654	0.9412	0.4879	HLA-DMB/HLA-DMA/HLA-DOB/HLA-DQB1	4
KEGG	hsa05031	Amphetamine addiction	10/1542	69/8135	0.8672	0.9412	0.4879	JUN/ATF4/CREB1/ARC/HDAC1/GNAS/PPP3CC/PRKACB/PPP1CB/CAMK2G	10
KEGG	hsa00592	alpha-Linolenic acid metabolism	3/1542	25/8135	0.8788	0.9506	0.4928	FADS2/ACOX1/PLA2G4A	3
KEGG	hsa05412	Arrhythmogenic right ventricular cardiomyopathy	11/1542	77/8135	0.8874	0.9568	0.496	ITGB7/ITGB1/ITGB5/ATP2A3/ITGA7/ITGA1/CTNNB1/LMNA/JUP/LAMA2/ITGB8	11
KEGG	hsa04613	Neutrophil extracellular trap formation	30/1542	190/8135	0.8908	0.9573	0.4962	NCF4/AQP9/HDAC6/MAPK3/ITGAM/AKT1/PLCB3/FCGR3A/PIK3CD/CASP4/AZU1/SLC25A6/C5/MAP2K2/PLCB2/HDAC1/PPIF/SYK/MTOR/ITGB2/FPR2/MAPK14/MAP2K1/FGG/AKT2/PIK3R2/PIK3CB/ITGAL/RAC1/MAPK13	30
KEGG	hsa00982	Drug metabolism - cytochrome P450	10/1542	72/8135	0.8988	0.9628	0.4991	GSTP1/ALDH3B1/FMO5/MGST2/GSTO1/CYP2C8/ADH1B/ADH5/FMO3/CYP2A6	10
KEGG	hsa00591	Linoleic acid metabolism	3/1542	29/8135	0.9327	0.9959	0.5162	ALOX15/CYP2C8/PLA2G4A	3
KEGG	hsa00220	Arginine biosynthesis	2/1542	22/8135	0.9399	0.9986	0.5176	GLS/ASL	2
KEGG	hsa04974	Protein digestion and absorption	14/1542	103/8135	0.9413	0.9986	0.5176	SLC7A8/ATP1A1/ATP1B3/COL4A1/CPB2/KCNQ1/COL19A1/SLC9A3/KCNJ13/MME/KCNN4/CELA2B/SLC1A1/COL4A4	14
KEGG	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	2/1542	24/8135	0.9576	1	0.5184	EXT1/B3GAT3	2
KEGG	hsa00514	Other types of O-glycan biosynthesis	5/1542	47/8135	0.9588	1	0.5184	GALNT3/RFNG/MFNG/GALNT2/COLGALT2	5
KEGG	hsa00830	Retinol metabolism	8/1542	68/8135	0.9599	1	0.5184	CYP1A1/ALDH1A1/DGAT1/ALDH1A3/CYP2C8/ADH1B/ADH5/CYP2A6	8
KEGG	hsa00040	Pentose and glucuronate interconversions	3/1542	34/8135	0.969	1	0.5184	SORD/AKR1B1/AKR1A1	3
KEGG	hsa00910	Nitrogen metabolism	1/1542	17/8135	0.972	1	0.5184	CA5B	1
KEGG	hsa05034	Alcoholism	26/1542	187/8135	0.9734	1	0.5184	HDAC6/GNAI2/ADORA2B/ATF4/MAPK3/CREB1/GNG7/GNG5/HDAC1/HRAS/KRAS/GNB2/ARAF/SOS1/PKIA/GNAS/GNG12/GNAI1/GRB2/MAP2K1/PRKACB/PPP1CB/SLC29A1/NPY/GNAO1/SHC2	26
KEGG	hsa04975	Fat digestion and absorption	4/1542	43/8135	0.9743	1	0.5184	AGPAT1/SCARB1/DGAT1/CD36	4
KEGG	hsa04744	Phototransduction	2/1542	29/8135	0.9826	1	0.5184	PDE6G/RGS9	2
KEGG	hsa00140	Steroid hormone biosynthesis	6/1542	61/8135	0.9833	1	0.5184	CYP1A1/SRD5A1/HSD17B8/COMT/CYP1B1/HSD11B1	6
KEGG	hsa05168	Herpes simplex virus 1 infection	76/1542	495/8135	0.9866	1	0.5184	HLA-DMB/SRSF7/TNFRSF1A/OAS2/TSC2/RHEB/TYK2/TP53/AKT1/ZNF160/ZNF267/HLA-DMA/IFNAR1/TNFRSF14/POU2F1/PIK3CD/EIF2B5/CASP3/TNFSF14/IFNAR2/IFNG/STAT2/C5/HCFC1/BIRC3/ZNF84/PML/SYK/TAP1/IKBKB/FAS/ZNF282/HLA-DOB/ZNF205/ZNF124/MTOR/BAK1/ZNF133/ZNF195/IFNA2/ZNF337/BAD/ZNF132/EIF2B1/ZNF3/CHUK/IRF3/SRSF8/ZNF212/CYCS/IRAK1/STAT1/HLA-DQB1/EIF2B2/ZNF688/PDIA3/NXF1/BST2/FADD/IKBKE/AKT2/FASLG/CCL2/TRADD/ZNF248/PIK3R2/ZNF8/ZNF91/PPP1CB/TRAF6/EIF2B4/PIK3CB/HLA-A/SRPK1/ZNF780A/ZNF169	76
KEGG	hsa04260	Cardiac muscle contraction	9/1542	87/8135	0.9904	1	0.5184	CYC1/ATP1A1/UQCRC1/ATP1B3/ATP2A3/COX5A/TPM4/UQCR11/COX7A2	9
KEGG	hsa03008	Ribosome biogenesis in eukaryotes	11/1542	109/8135	0.9963	1	0.5184	TBL3/EIF6/RPP30/RRP7A/PWP2/RAN/NXF1/CSNK2A1/POP1/GNL2/POP5	11
KEGG	hsa05033	Nicotine addiction	2/1542	40/8135	0.9977	1	0.5184	GABRG2/GABRB3	2
KEGG	hsa04392	Hippo signaling pathway - multiple species	1/1542	29/8135	0.9978	1	0.5184	NF2	1
KEGG	hsa05322	Systemic lupus erythematosus	13/1542	136/8135	0.9992	1	0.5184	HLA-DMB/HLA-DMA/FCGR3A/CD80/IFNG/C5/HLA-DOB/HLA-DQB1/CD28/C7/ACTN4/C8B/C1R	13
KEGG	hsa04742	Taste transduction	5/1542	86/8135	0.9999	1	0.5184	PLCB3/PLCB2/ITPR3/PRKACB/SCN9A	5
KEGG	hsa00970	Aminoacyl-tRNA biosynthesis	2/1542	66/8135	1	1	0.5184	FARSA/LARS2	2
KEGG	hsa04080	Neuroactive ligand-receptor interaction	37/1542	353/8135	1	1	0.5184	ADORA3/P2RY6/PTGIR/NMB/ADORA2B/P2RY10/HRH1/ADM/HTR2B/C5/NPY1R/NR3C1/P2RX1/PTGER3/P2RY14/FPR2/GCGR/PTAFR/FSHB/GHR/CALCRL/GCG/CHRNA5/ADCYAP1/TRH/HCRTR1/PMCH/GABRG2/GAL/EDNRA/GH1/NPY/MC5R/PTGER2/GLRA3/F2R/GABRB3	37
KEGG	hsa04740	Olfactory transduction	7/1542	440/8135	1	1	0.5184	ARRB2/ADCY3/GNG7/PRKACB/RGS2/CAMK2G/OR5I1	7
